rn_number,permit_number,publish_date,relative_file_location
RN101965150,35007B,8-8-2002,data/MAERT/RN101965150_35007B_8-8-2002_1713490223.pdf
RN100258060,25299,11-15-1994,data/MAERT/RN100258060_25299_11-15-1994_1711124370.pdf
RN101058733,19082,7-27-2009,data/MAERT/RN101058733_19082_7-27-2009_1712443458.pdf
RN100216217,73413,6-30-2005,data/MAERT/RN100216217_73413_6-30-2005_1713373583.pdf
RN100716661,26891,9-27-2019,data/MAERT/RN100716661_26891_9-27-2019_1712433074.pdf
RN102457520,43109,4-16-2008,data/MAERT/RN102457520_43109_4-16-2008_1712887549.pdf
RN100214386,20740,4-4-1994,data/MAERT/RN100214386_20740_4-4-1994_1712607670.pdf
RN100886886,24019,10-13-1994,data/MAERT/RN100886886_24019_10-13-1994_1713069857.pdf
RN104725445,6537,8-25-2006,data/MAERT/RN104725445_6537_8-25-2006_1711165566.pdf
RN101625721,46560,8-10-2020,data/MAERT/RN101625721_46560_8-10-2020_1712117874.pdf
RN100210665,20289,1-18-2006,data/MAERT/RN100210665_20289_1-18-2006_1711947184.pdf
RN101466480,21553,6-16-2000,data/MAERT/RN101466480_21553_6-16-2000_1711111433.pdf
RN102771078,24679,5-11-2012,data/MAERT/RN102771078_24679_5-11-2012_1712992566.pdf
RN105367130,83160,11-14-2008,data/MAERT/RN105367130_83160_11-14-2008_1714071366.pdf
RN101986768,51593L011,8-5-2004,data/MAERT/RN101986768_51593L011_8-5-2004_1713141359.pdf
RN102155975,1090,7-5-2007,data/MAERT/RN102155975_1090_7-5-2007_1713400363.pdf
RN111409199,167724L001,5-18-2022,data/MAERT/RN111409199_167724L001_5-18-2022_1712646111.pdf
RN102320850,21918,9-20-2012,data/MAERT/RN102320850_21918_9-20-2012_1711347992.pdf
RN102167012,24747A,9-5-2018,data/MAERT/RN102167012_24747A_9-5-2018_1713378559.pdf
RN100220474,PSDTX145,2-28-1995,data/MAERT/RN100220474_PSDTX145_2-28-1995_1713920330.pdf
RN102205135,20842,3-23-2020,data/MAERT/RN102205135_20842_3-23-2020_1712807182.pdf
RN102905403,52452,2-20-2013,data/MAERT/RN102905403_52452_2-20-2013_1713543560.pdf
RN102180486,5848,12-5-1997,data/MAERT/RN102180486_5848_12-5-1997_1713683202.pdf
RN102523107,18327,6-12-2003,data/MAERT/RN102523107_18327_6-12-2003_1712533008.pdf
RN102450756,49138,2-11-2011,data/MAERT/RN102450756_49138_2-11-2011_1712042913.pdf
RN104360904,72864,10-24-2012,data/MAERT/RN104360904_72864_10-24-2012_1711114582.pdf
RN111708863,PSDTX1620,8-22-2023,data/MAERT/RN111708863_PSDTX1620_8-22-2023_1712555637.pdf
RN106349988,168759,10-27-2022,data/MAERT/RN106349988_168759_10-27-2022_1712668324.pdf
RN106402894,GHGPSDTX108,11-6-2015,data/MAERT/RN106402894_GHGPSDTX108_11-6-2015_1712164211.pdf
RN100213198,9347,8-22-2013,data/MAERT/RN100213198_9347_8-22-2013_1713234514.pdf
RN102735040,18360E,7-16-1997,data/MAERT/RN102735040_18360E_7-16-1997_1712958262.pdf
RN100213016,18897,11-10-1994,data/MAERT/RN100213016_18897_11-10-1994_1713064928.pdf
RN100689934,2489A,5-21-2013,data/MAERT/RN100689934_2489A_5-21-2013_1711290372.pdf
RN102805272,19154,6-17-1993,data/MAERT/RN102805272_19154_6-17-1993_1713324061.pdf
RN101777209,5803,6-23-1994,data/MAERT/RN101777209_5803_6-23-1994_1714060801.pdf
RN100213370,1166,6-22-1994,data/MAERT/RN100213370_1166_6-22-1994_1712624712.pdf
RN102772571,41773,6-14-2007,data/MAERT/RN102772571_41773_6-14-2007_1713159969.pdf
RN102963733,53363,8-13-2004,data/MAERT/RN102963733_53363_8-13-2004_1712989511.pdf
RN100212034,48992,3-27-2006,data/MAERT/RN100212034_48992_3-27-2006_1712435772.pdf
RN101932226,45123,3-12-2002,data/MAERT/RN101932226_45123_3-12-2002_1713850970.pdf
RN102576063,18999,12-15-2006,data/MAERT/RN102576063_18999_12-15-2006_1711886731.pdf
RN102167483,55924,1-24-2005,data/MAERT/RN102167483_55924_1-24-2005_1713750686.pdf
RN104104716,139479,2-14-2017,data/MAERT/RN104104716_139479_2-14-2017_1713193523.pdf
RN100219815,18104,11-17-2023,data/MAERT/RN100219815_18104_11-17-2023_1711924639.pdf
RN100216373,865A,4-6-1995,data/MAERT/RN100216373_865A_4-6-1995_1712038197.pdf
RN104206065,71348L001,7-28-2004,data/MAERT/RN104206065_71348L001_7-28-2004_1713237346.pdf
RN102706389,158N,12-8-1993,data/MAERT/RN102706389_158N_12-8-1993_1712638265.pdf
RN104149794,70986,3-23-2004,data/MAERT/RN104149794_70986_3-23-2004_1711338038.pdf
RN101061844,36078,11-18-1997,data/MAERT/RN101061844_36078_11-18-1997_1711338291.pdf
RN105295802,95640,10-15-2012,data/MAERT/RN105295802_95640_10-15-2012_1713736865.pdf
RN102953189,9892A,8-13-2013,data/MAERT/RN102953189_9892A_8-13-2013_1713096455.pdf
RN104379276,73873L001,8-22-2014,data/MAERT/RN104379276_73873L001_8-22-2014_1711185707.pdf
RN100869999,5764,11-7-2013,data/MAERT/RN100869999_5764_11-7-2013_1711832948.pdf
RN102457520,36644,8-31-2000,data/MAERT/RN102457520_36644_8-31-2000_1712887525.pdf
RN102561925,22110,10-4-2004,data/MAERT/RN102561925_22110_10-4-2004_1712553828.pdf
RN100223205,29010,12-7-2011,data/MAERT/RN100223205_29010_12-7-2011_1712632833.pdf
RN100836485,26027,12-6-1994,data/MAERT/RN100836485_26027_12-6-1994_1711247653.pdf
RN110783461,157116,4-30-2020,data/MAERT/RN110783461_157116_4-30-2020_1711279129.pdf
RN100667484,33847,6-25-1997,data/MAERT/RN100667484_33847_6-25-1997_1711946040.pdf
RN104255328,74868,2-22-2006,data/MAERT/RN104255328_74868_2-22-2006_1712957640.pdf
RN102093457,29137,9-1-1995,data/MAERT/RN102093457_29137_9-1-1995_1712621606.pdf
RN102764149,51841L001,1-14-2003,data/MAERT/RN102764149_51841L001_1-14-2003_1711238328.pdf
RN103946331,26625,9-26-1995,data/MAERT/RN103946331_26625_9-26-1995_1713066165.pdf
RN100215359,73366,8-13-2007,data/MAERT/RN100215359_73366_8-13-2007_1711110395.pdf
RN100695055,21148,3-30-1993,data/MAERT/RN100695055_21148_3-30-1993_1713183832.pdf
RN100223197,53616,3-5-2013,data/MAERT/RN100223197_53616_3-5-2013_1712121184.pdf
RN102555166,2705A,2-3-2006,data/MAERT/RN102555166_2705A_2-3-2006_1712591413.pdf
RN100211903,115295,8-18-2021,data/MAERT/RN100211903_115295_8-18-2021_1712289417.pdf
RN100212067,5933,5-28-1999,data/MAERT/RN100212067_5933_5-28-1999_1711839874.pdf
RN102834249,252S,11-18-2011,data/MAERT/RN102834249_252S_11-18-2011_1711277559.pdf
RN102208089,76663L001,10-14-2005,data/MAERT/RN102208089_76663L001_10-14-2005_1712983558.pdf
RN100218940,73287,3-14-2022,data/MAERT/RN100218940_73287_3-14-2022_1712637820.pdf
RN100209287,45622,12-6-2023,data/MAERT/RN100209287_45622_12-6-2023_1712671860.pdf
RN100239672,9292A,12-17-1998,data/MAERT/RN100239672_9292A_12-17-1998_1712534981.pdf
RN102536307,5873,5-26-1994,data/MAERT/RN102536307_5873_5-26-1994_1713309991.pdf
RN111258877,165103,11-4-2022,data/MAERT/RN111258877_165103_11-4-2022_1711142061.pdf
RN100825249,22690,3-8-2012,data/MAERT/RN100825249_22690_3-8-2012_1712696521.pdf
RN102514015,1178,11-10-2004,data/MAERT/RN102514015_1178_11-10-2004_1713075859.pdf
RN100219310,106909,2-17-2015,data/MAERT/RN100219310_106909_2-17-2015_1711340361.pdf
RN100543073,48786,3-8-2013,data/MAERT/RN100543073_48786_3-8-2013_1713038027.pdf
RN100221589,21715,11-22-2004,data/MAERT/RN100221589_21715_11-22-2004_1712630380.pdf
RN102890357,173411,2-28-2024,data/MAERT/RN102890357_173411_2-28-2024_1711835146.pdf
RN100210517,9708,5-12-2020,data/MAERT/RN100210517_9708_5-12-2020_1712994780.pdf
RN100211879,18209,12-21-2001,data/MAERT/RN100211879_18209_12-21-2001_1712633431.pdf
RN100536523,8706,6-28-2016,data/MAERT/RN100536523_8706_6-28-2016_1713310543.pdf
RN100225093,783A,8-31-1994,data/MAERT/RN100225093_783A_8-31-1994_1712635810.pdf
RN101933364,25659,7-19-1995,data/MAERT/RN101933364_25659_7-19-1995_1712812486.pdf
RN101059673,19079,6-24-2019,data/MAERT/RN101059673_19079_6-24-2019_1711267277.pdf
RN101702439,72653,5-18-2009,data/MAERT/RN101702439_72653_5-18-2009_1712585889.pdf
RN101973782,73357,10-19-2009,data/MAERT/RN101973782_73357_10-19-2009_1713222350.pdf
RN101502128,1437,5-8-2006,data/MAERT/RN101502128_1437_5-8-2006_1713233394.pdf
RN102865185,110081,10-14-2014,data/MAERT/RN102865185_110081_10-14-2014_1713499707.pdf
RN100211242,20625,8-29-2007,data/MAERT/RN100211242_20625_8-29-2007_1713266360.pdf
RN100214386,2041A,5-3-1995,data/MAERT/RN100214386_2041A_5-3-1995_1712607633.pdf
RN100221159,20315,6-16-1993,data/MAERT/RN100221159_20315_6-16-1993_1711176950.pdf
RN100226000,36726,10-15-2021,data/MAERT/RN100226000_36726_10-15-2021_1712779770.pdf
RN100242015,56481,8-10-2018,data/MAERT/RN100242015_56481_8-10-2018_1711967947.pdf
RN100258060,5546,3-11-2005,data/MAERT/RN100258060_5546_3-11-2005_1711124435.pdf
RN102696754,21970,3-11-1993,data/MAERT/RN102696754_21970_3-11-1993_1711244940.pdf
RN103219127,77679,4-9-2019,data/MAERT/RN103219127_77679_4-9-2019_1711826865.pdf
RN102529930,42376,11-10-1999,data/MAERT/RN102529930_42376_11-10-1999_1712814435.pdf
RN102285871,24771,11-19-1997,data/MAERT/RN102285871_24771_11-19-1997_1712995341.pdf
RN103000204,54066,2-8-2013,data/MAERT/RN103000204_54066_2-8-2013_1714071402.pdf
RN102167673,43655,3-29-2010,data/MAERT/RN102167673_43655_3-29-2010_1712807327.pdf
RN101921989,6616,12-9-2013,data/MAERT/RN101921989_6616_12-9-2013_1713162183.pdf
RN100221811,8518,6-29-2015,data/MAERT/RN100221811_8518_6-29-2015_1712291046.pdf
RN102450756,18276,8-3-2001,data/MAERT/RN102450756_18276_8-3-2001_1712042818.pdf
RN100212430,40363,3-14-2003,data/MAERT/RN100212430_40363_3-14-2003_1712985484.pdf
RN104144787,168215,12-13-2022,data/MAERT/RN104144787_168215_12-13-2022_1711838039.pdf
RN100211176,2339A,10-30-2019,data/MAERT/RN100211176_2339A_10-30-2019_1713194631.pdf
RN102174455,8136A,9-8-2000,data/MAERT/RN102174455_8136A_9-8-2000_1713399421.pdf
RN106351687,168099,11-30-2022,data/MAERT/RN106351687_168099_11-30-2022_1712678947.pdf
RN100223775,56364,9-9-2014,data/MAERT/RN100223775_56364_9-9-2014_1713504161.pdf
RN102320850,21918,9-5-2017,data/MAERT/RN102320850_21918_9-5-2017_1711348002.pdf
RN100209949,3956B,6-8-2006,data/MAERT/RN100209949_3956B_6-8-2006_1713503732.pdf
RN104772538,119365,4-1-2015,data/MAERT/RN104772538_119365_4-1-2015_1712079250.pdf
RN101967446,23107,2-17-1994,data/MAERT/RN101967446_23107_2-17-1994_1712719860.pdf
RN102457520,17920,9-20-1996,data/MAERT/RN102457520_17920_9-20-1996_1712887157.pdf
RN102753670,2480A,4-10-2012,data/MAERT/RN102753670_2480A_4-10-2012_1713683316.pdf
RN102574936,22109,2-9-2006,data/MAERT/RN102574936_22109_2-9-2006_1711928276.pdf
RN100229525,48934,10-4-2002,data/MAERT/RN100229525_48934_10-4-2002_1713561462.pdf
RN100218247,7278,4-26-1995,data/MAERT/RN100218247_7278_4-26-1995_1712057935.pdf
RN100218643,3048A,9-20-1996,data/MAERT/RN100218643_3048A_9-20-1996_1713257532.pdf
RN101952117,36050,6-18-2012,data/MAERT/RN101952117_36050_6-18-2012_1712559130.pdf
RN102614344,28601,9-30-1997,data/MAERT/RN102614344_28601_9-30-1997_1713757417.pdf
RN102299989,48782,10-4-2002,data/MAERT/RN102299989_48782_10-4-2002_1713916456.pdf
RN100213370,4381,2-3-2012,data/MAERT/RN100213370_4381_2-3-2012_1712624895.pdf
RN109240192,141097,6-28-2017,data/MAERT/RN109240192_141097_6-28-2017_1711926950.pdf
RN100214337,6629,12-3-2019,data/MAERT/RN100214337_6629_12-3-2019_1713715834.pdf
RN100218262,6630A,4-13-2006,data/MAERT/RN100218262_6630A_4-13-2006_1712056426.pdf
RN100223536,3836,10-22-2007,data/MAERT/RN100223536_3836_10-22-2007_1712528498.pdf
RN102805090,36297,8-4-2004,data/MAERT/RN102805090_36297_8-4-2004_1711972988.pdf
RN100593987,8896,2-7-1995,data/MAERT/RN100593987_8896_2-7-1995_1711946252.pdf
RN103102810,2461,4-20-2006,data/MAERT/RN103102810_2461_4-20-2006_1712558610.pdf
RN110383502,151736,5-23-2019,data/MAERT/RN110383502_151736_5-23-2019_1714032660.pdf
RN100222702,34340,6-20-2014,data/MAERT/RN100222702_34340_6-20-2014_1713677764.pdf
RN100209451,6056,11-18-1997,data/MAERT/RN100209451_6056_11-18-1997_1712673269.pdf
RN105694723,100824,11-12-2012,data/MAERT/RN105694723_100824_11-12-2012_1711337539.pdf
RN102305273,6303,4-5-1993,data/MAERT/RN102305273_6303_4-5-1993_1712718593.pdf
RN102555166,6722A,10-7-2004,data/MAERT/RN102555166_6722A_10-7-2004_1712592277.pdf
RN100215615,583A,4-5-1993,data/MAERT/RN100215615_583A_4-5-1993_1713752187.pdf
RN102534138,6308,8-13-2018,data/MAERT/RN102534138_6308_8-13-2018_1712593392.pdf
RN102207792,6256A,3-23-1998,data/MAERT/RN102207792_6256A_3-23-1998_1712646646.pdf
RN102324142,16758,4-8-1999,data/MAERT/RN102324142_16758_4-8-1999_1711237714.pdf
RN102507860,3744B,8-16-1994,data/MAERT/RN102507860_3744B_8-16-1994_1711998009.pdf
RN100219856,8434,8-13-2010,data/MAERT/RN100219856_8434_8-13-2010_1712097071.pdf
RN102506250,47881,12-17-2015,data/MAERT/RN102506250_47881_12-17-2015_1713096201.pdf
RN102580834,97022,1-27-2012,data/MAERT/RN102580834_97022_1-27-2012_1711926480.pdf
RN102607678,39683,3-30-2009,data/MAERT/RN102607678_39683_3-30-2009_1713041774.pdf
RN101296028,28740,5-16-2006,data/MAERT/RN101296028_28740_5-16-2006_1711970233.pdf
RN105440804,75702,10-19-2021,data/MAERT/RN105440804_75702_10-19-2021_1712984198.pdf
RN102576063,18999,4-1-2008,data/MAERT/RN102576063_18999_4-1-2008_1711886732.pdf
RN102611282,133985,12-22-2016,data/MAERT/RN102611282_133985_12-22-2016_1712802467.pdf
RN102528197,4670,3-15-1994,data/MAERT/RN102528197_4670_3-15-1994_1712924768.pdf
RN106496656,105439L002,10-2-2015,data/MAERT/RN106496656_105439L002_10-2-2015_1712525480.pdf
RN100217405,1829,9-9-2010,data/MAERT/RN100217405_1829_9-9-2010_1713753609.pdf
RN102522950,898,4-12-2012,data/MAERT/RN102522950_898_4-12-2012_1713561941.pdf
RN102584026,6825A,2-17-2022,data/MAERT/RN102584026_6825A_2-17-2022_1712675125.pdf
RN102764958,73115,5-14-2015,data/MAERT/RN102764958_73115_5-14-2015_1712993881.pdf
RN100209931,35148,5-15-2013,data/MAERT/RN100209931_35148_5-15-2013_1714028177.pdf
RN100211838,49008,1-20-2023,data/MAERT/RN100211838_49008_1-20-2023_1712512085.pdf
RN102179520,32650,4-7-1998,data/MAERT/RN102179520_32650_4-7-1998_1714000691.pdf
RN101049518,19074,1-28-2021,data/MAERT/RN101049518_19074_1-28-2021_1711947108.pdf
RN105138721,19959,5-11-2009,data/MAERT/RN105138721_19959_5-11-2009_1711925724.pdf
RN100219351,1961,2-13-2013,data/MAERT/RN100219351_1961_2-13-2013_1713709813.pdf
RN100210806,1078,8-28-2000,data/MAERT/RN100210806_1078_8-28-2000_1711946374.pdf
RN102156148,47320,10-4-2002,data/MAERT/RN102156148_47320_10-4-2002_1712340337.pdf
RN100836303,76664,11-10-2005,data/MAERT/RN100836303_76664_11-10-2005_1713910680.pdf
RN102660875,48501,12-7-2001,data/MAERT/RN102660875_48501_12-7-2001_1711935908.pdf
RN104548854,168088,11-17-2022,data/MAERT/RN104548854_168088_11-17-2022_1711159660.pdf
RN100220896,18389,8-18-2005,data/MAERT/RN100220896_18389_8-18-2005_1712971966.pdf
RN101075000,31351A,2-28-2013,data/MAERT/RN101075000_31351A_2-28-2013_1712995146.pdf
RN100211481,43183,7-18-2001,data/MAERT/RN100211481_43183_7-18-2001_1711925508.pdf
RN104669320,76185,9-13-2005,data/MAERT/RN104669320_76185_9-13-2005_1711979030.pdf
RN100211879,18576,8-3-2001,data/MAERT/RN100211879_18576_8-3-2001_1712633490.pdf
RN100840818,7195A,3-19-1996,data/MAERT/RN100840818_7195A_3-19-1996_1711988525.pdf
RN102450756,49135,9-13-2002,data/MAERT/RN102450756_49135_9-13-2002_1712042900.pdf
RN103177325,40019,4-12-2005,data/MAERT/RN103177325_40019_4-12-2005_1712228991.pdf
RN106257579,99224,11-16-2011,data/MAERT/RN106257579_99224_11-16-2011_1712900746.pdf
RN100227016,4056,5-16-2011,data/MAERT/RN100227016_4056_5-16-2011_1712529848.pdf
RN100214386,109543,9-21-2015,data/MAERT/RN100214386_109543_9-21-2015_1712607567.pdf
RN102411063,36524,4-17-2000,data/MAERT/RN102411063_36524_4-17-2000_1712330670.pdf
RN100219815,20567,4-4-2013,data/MAERT/RN100219815_20567_4-4-2013_1711924661.pdf
RN102596400,38191,11-24-1999,data/MAERT/RN102596400_38191_11-24-1999_1713248104.pdf
RN104785464,111948,7-28-2014,data/MAERT/RN104785464_111948_7-28-2014_1711927219.pdf
RN102194610,29467,9-11-1995,data/MAERT/RN102194610_29467_9-11-1995_1712801717.pdf
RN102457520,46396,11-17-2009,data/MAERT/RN102457520_46396_11-17-2009_1712887658.pdf
RN103376901,55557,8-29-2013,data/MAERT/RN103376901_55557_8-29-2013_1712001637.pdf
RN100221829,22299,6-16-1993,data/MAERT/RN100221829_22299_6-16-1993_1713033514.pdf
RN100210962,76509,11-28-2018,data/MAERT/RN100210962_76509_11-28-2018_1713070928.pdf
RN108783614,136130,1-6-2023,data/MAERT/RN108783614_136130_1-6-2023_1714004205.pdf
RN100716430,73842,5-12-2005,data/MAERT/RN100716430_73842_5-12-2005_1711116507.pdf
RN100542844,19366,6-10-1993,data/MAERT/RN100542844_19366_6-10-1993_1712042996.pdf
RN106606841,108281,7-12-2013,data/MAERT/RN106606841_108281_7-12-2013_1711142224.pdf
RN102536331,5274,2-23-1994,data/MAERT/RN102536331_5274_2-23-1994_1712625872.pdf
RN102452307,3168A,2-18-1994,data/MAERT/RN102452307_3168A_2-18-1994_1712558500.pdf
RN100222371,3287,9-22-1997,data/MAERT/RN100222371_3287_9-22-1997_1711350645.pdf
RN105932172,92565L003,2-26-2016,data/MAERT/RN105932172_92565L003_2-26-2016_1711171093.pdf
RN100648898,9697,11-18-2014,data/MAERT/RN100648898_9697_11-18-2014_1712095923.pdf
RN100210806,1078,1-30-2012,data/MAERT/RN100210806_1078_1-30-2012_1711946359.pdf
RN100542828,43104,7-1-2010,data/MAERT/RN100542828_43104_7-1-2010_1712165589.pdf
RN100238898,56286,7-9-2004,data/MAERT/RN100238898_56286_7-9-2004_1712671430.pdf
RN106481500,104840,10-5-2020,data/MAERT/RN106481500_104840_10-5-2020_1713231930.pdf
RN100219229,7727,1-29-2021,data/MAERT/RN100219229_7727_1-29-2021_1712317422.pdf
RN102285871,24771,8-4-2005,data/MAERT/RN102285871_24771_8-4-2005_1712995281.pdf
RN100238708,2798,12-3-2004,data/MAERT/RN100238708_2798_12-3-2004_1714001938.pdf
RN102684974,4863,2-4-1993,data/MAERT/RN102684974_4863_2-4-1993_1712630052.pdf
RN100245182,8816,4-23-2008,data/MAERT/RN100245182_8816_4-23-2008_1713222483.pdf
RN100219815,21832,6-23-1998,data/MAERT/RN100219815_21832_6-23-1998_1711924670.pdf
RN102576899,4672,3-3-1994,data/MAERT/RN102576899_4672_3-3-1994_1712048005.pdf
RN102596210,6559,6-28-1995,data/MAERT/RN102596210_6559_6-28-1995_1713918027.pdf
RN104161039,71194,4-27-2017,data/MAERT/RN104161039_71194_4-27-2017_1712812083.pdf
RN101969194,24616,8-16-1994,data/MAERT/RN101969194_24616_8-16-1994_1712883729.pdf
RN104398037,73171,10-17-2012,data/MAERT/RN104398037_73171_10-17-2012_1712079209.pdf
RN100218973,19201,5-28-1996,data/MAERT/RN100218973_19201_5-28-1996_1711192024.pdf
RN101527943,9340,7-11-2017,data/MAERT/RN101527943_9340_7-11-2017_1713291911.pdf
RN100217744,1037,4-30-2018,data/MAERT/RN100217744_1037_4-30-2018_1711164000.pdf
RN100825363,56568,3-3-2010,data/MAERT/RN100825363_56568_3-3-2010_1713751314.pdf
RN102584026,6825A,2-5-2008,data/MAERT/RN102584026_6825A_2-5-2008_1712674875.pdf
RN100221589,22059,6-4-2004,data/MAERT/RN100221589_22059_6-4-2004_1712631200.pdf
RN100664986,3806,6-22-1993,data/MAERT/RN100664986_3806_6-22-1993_1712035713.pdf
RN100209931,33665,1-10-2007,data/MAERT/RN100209931_33665_1-10-2007_1714027890.pdf
RN100214824,72712,2-16-2006,data/MAERT/RN100214824_72712_2-16-2006_1712245695.pdf
RN103039145,28239,6-28-1995,data/MAERT/RN103039145_28239_6-28-1995_1711242619.pdf
RN100211507,7369,4-7-2004,data/MAERT/RN100211507_7369_4-7-2004_1712888581.pdf
RN100218973,19201,9-8-1999,data/MAERT/RN100218973_19201_9-8-1999_1711192030.pdf
RN102496684,19080,12-15-2000,data/MAERT/RN102496684_19080_12-15-2000_1712004648.pdf
RN102763893,46399,5-15-2001,data/MAERT/RN102763893_46399_5-15-2001_1711228117.pdf
RN103063715,21354A,3-23-2004,data/MAERT/RN103063715_21354A_3-23-2004_1712751099.pdf
RN100542844,7799,1-30-2008,data/MAERT/RN100542844_7799_1-30-2008_1712043036.pdf
RN102516937,106139,5-18-2015,data/MAERT/RN102516937_106139_5-18-2015_1713639161.pdf
RN102508918,6101,1-27-2006,data/MAERT/RN102508918_6101_1-27-2006_1711844078.pdf
RN107129264,18947,1-17-1997,data/MAERT/RN107129264_18947_1-17-1997_1713732043.pdf
RN102771078,24679,6-22-2004,data/MAERT/RN102771078_24679_6-22-2004_1712992530.pdf
RN102538691,29304,8-21-2015,data/MAERT/RN102538691_29304_8-21-2015_1712116680.pdf
RN100219005,23344,1-13-1994,data/MAERT/RN100219005_23344_1-13-1994_1712357692.pdf
RN101983278,78440,12-17-2021,data/MAERT/RN101983278_78440_12-17-2021_1712558809.pdf
RN102467701,4430,2-27-2024,data/MAERT/RN102467701_4430_2-27-2024_1711177476.pdf
RN108721796,135005,9-27-2017,data/MAERT/RN108721796_135005_9-27-2017_1713225228.pdf
RN105191738,81228,4-13-2012,data/MAERT/RN105191738_81228_4-13-2012_1712646777.pdf
RN108483140,133473,1-7-2019,data/MAERT/RN108483140_133473_1-7-2019_1712004151.pdf
RN100211903,8758,7-21-2011,data/MAERT/RN100211903_8758_7-21-2011_1712289444.pdf
RN100217702,21671,5-10-1999,data/MAERT/RN100217702_21671_5-10-1999_1713483901.pdf
RN102581097,35634,7-10-1997,data/MAERT/RN102581097_35634_7-10-1997_1713143889.pdf
RN102210838,24808,8-31-2005,data/MAERT/RN102210838_24808_8-31-2005_1712169924.pdf
RN102039575,21716,11-6-2003,data/MAERT/RN102039575_21716_11-6-2003_1712878143.pdf
RN102899473,46517,7-5-2001,data/MAERT/RN102899473_46517_7-5-2001_1713241233.pdf
RN102537826,18723,9-10-1998,data/MAERT/RN102537826_18723_9-10-1998_1712515990.pdf
RN101623254,9074,7-27-1995,data/MAERT/RN101623254_9074_7-27-1995_1712749177.pdf
RN100594290,49126,6-19-2003,data/MAERT/RN100594290_49126_6-19-2003_1711843914.pdf
RN100219203,807,10-15-2020,data/MAERT/RN100219203_807_10-15-2020_1711355644.pdf
RN100221811,8518,3-27-2014,data/MAERT/RN100221811_8518_3-27-2014_1712291044.pdf
RN100795111,25231,6-21-2012,data/MAERT/RN100795111_25231_6-21-2012_1712225146.pdf
RN102298627,56549,9-17-2013,data/MAERT/RN102298627_56549_9-17-2013_1712979062.pdf
RN100542844,18838,2-9-2004,data/MAERT/RN100542844_18838_2-9-2004_1712042975.pdf
RN104415765,73427,5-20-2015,data/MAERT/RN104415765_73427_5-20-2015_1713321965.pdf
RN100214659,26245,3-30-1995,data/MAERT/RN100214659_26245_3-30-1995_1712883984.pdf
RN102096377,22939,3-24-1994,data/MAERT/RN102096377_22939_3-24-1994_1713379521.pdf
RN105499420,22872,6-29-2012,data/MAERT/RN105499420_22872_6-29-2012_1712530397.pdf
RN100211689,40040,4-6-2016,data/MAERT/RN100211689_40040_4-6-2016_1713237089.pdf
RN100210129,1157C,11-2-2021,data/MAERT/RN100210129_1157C_11-2-2021_1713232433.pdf
